"treatment","replicate_culture","clone_no_in_replicate","phage_tp","bacteria_tp","time_shift","phage_tp_cat","bacteria_tp_cat","infective"
"phage_2",22,7,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,8,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,9,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,10,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,11,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,12,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",22,1,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,2,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,3,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,4,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,5,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,6,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,7,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,8,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,9,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,10,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,11,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",22,12,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,1,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,2,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,3,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,4,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,5,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,6,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,7,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,8,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,9,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,10,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,11,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,12,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",23,1,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,2,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,3,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,4,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,5,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,6,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,7,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,8,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,9,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,10,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,11,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,12,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",23,1,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,2,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,3,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,4,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,5,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,6,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,7,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,8,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,9,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,10,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,11,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",23,12,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,1,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,2,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,3,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,4,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,5,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,6,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,7,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,8,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,9,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,10,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,11,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,12,1,3,2,"p_tp_1","b_tp_3",0
"phage_2",24,1,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,2,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,3,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,4,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,5,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,6,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,7,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,8,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,9,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,10,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,11,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,12,2,3,1,"p_tp_2","b_tp_3",0
"phage_2",24,1,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,2,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,3,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,4,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,5,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,6,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,7,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,8,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,9,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,10,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,11,3,3,0,"p_tp_3","b_tp_3",0
"phage_2",24,12,3,3,0,"p_tp_3","b_tp_3",0
"both_phage",25,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",25,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",25,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",26,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",26,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",26,12,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",27,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",27,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,2,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",27,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,9,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",27,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",27,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",27,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",28,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",28,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",28,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",29,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,8,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",29,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",29,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",29,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",30,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",30,1,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",30,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,5,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",30,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",30,10,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",30,11,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",30,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",31,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",31,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",31,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",32,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",32,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",32,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",33,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,9,1,1,0,"p_tp_1","b_tp_1",1
"both_phage",33,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",33,12,1,1,0,"p_tp_1","b_tp_1",1
"both_phage",33,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,5,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",33,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,9,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",33,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",33,12,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",33,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",33,2,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,3,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,4,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,5,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,6,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,7,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,8,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,9,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,10,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,11,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",33,12,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",34,1,1,1,0,"p_tp_1","b_tp_1",0
